Club,Ball,Club Speed,Attack Angle,Club Path,Low Point,Swing Plane,Swing Direction,Dyn. Loft,Face Angle,Face To Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Spin Rate,Spin Axis,Max Height - Dist.,Max Height - Height,Max Height - Side,Last data Point - Length,Last data Point - Side,Last data Point - Height,Last data Point - Time,Carry Flat - Length,Carry Flat - Side,Carry Flat - Land. Angle,Carry Flat - Ball Speed,Carry Flat - Time,Total,Side Total,Dynamic Lie,Impact Offset,Impact Height,Curve
,,[mph],[deg],[deg],[in],[deg],[deg],[deg],[deg],[deg],[mph],[],[deg],[deg],[rpm],[deg],[ft],[ft],[ft],[yds],[yds],[yds],[s],[yds],[yds],[deg],[mph],[s],[yds],[yds],[deg],[mm],[mm],[ft]
Driver,Limited Distance Soft,,,,,,,2.771,5.062,,131.7553239,,1.094,5.027,2195.35,1.191,34.40029352,0.33655007,2.921798564,44.7380151,3.885761186,-0.936202707,0.757831,22.07945574,1.869043168,1.154299485,121.0453089,0.357831,91.30449588,8.095991263,,,,-0.197754057
Driver,Limited Distance Soft,103.1160523,1.281,4.994,-1.614173228,50.426,6.053,11.089,7.174,2.179,147.9520848,1.4348,8.961,6.693,3202.91,9.657,471.5495473,71.69698296,87.36384063,205.0560294,44.9494919,13.57729347,5.2005,227.9010708,52.25497154,35.93281518,56.10370602,6.20054,247.4701504,58.38694653,,,,78.1342704
Driver,Limited Distance Soft,103.6350215,2.73,6.258,-3.228346457,52.074,8.387,-1.15,5.352,-0.906,141.7886543,1.3681,0.263,5.682,2042.77,12.235,185.7715141,1.459080955,23.29914271,133.2197301,20.24314472,-2.996823766,2.50578,93.72358442,12.8493408,2.010781431,99.1367833,1.62578,151.5291303,22.81607488,,,,10.78357429
Driver,Limited Distance Soft,103.2950072,1.389,6.409,-1.653543307,50.068,7.572,11.936,10.44,4.031,148.0502863,1.4333,9.593,9.526,3689.38,9.472,459.7220834,94.54311599,122.8066443,199.2225035,64.83323209,16.54754286,5.55398,219.6367532,74.90419429,43.76158546,58.10319652,6.54525,234.3162884,81.82878682,,,,119.104816
Driver,Limited Distance Soft,104.0153006,1.376,8.545,-1.614173228,54.747,9.518,6.804,4.589,-3.956,142.8339746,1.3732,3.2,7.223,6318.19,9.624,383.0240155,27.81144124,71.81724949,184.002034,41.47150821,-0.400219061,4.44968,182.7624188,41.07233325,21.13369516,57.93677284,4.40241,210.0549021,50.01210646,,,,55.06556296
Driver,Limited Distance Soft,105.1427165,0.865,7.231,-1.062992126,51.231,7.925,8.564,11.242,4.011,145.113189,1.3802,6.391,10.099,3530.87,11.89,442.832286,60.73680552,116.3273771,195.1480109,58.7178355,11.28150473,4.8653,216.9576367,67.77940436,32.17919205,57.89707197,5.75503,239.7063592,76.9433312,,,,91.76993586
Driver,Limited Distance Soft,103.6372584,0.518,5.133,-0.669291339,52.108,5.536,4.959,8.364,3.231,142.4000089,1.374,3.184,7.069,3103.47,7.452,365.5779831,24.38159964,58.82444189,198.4093926,37.69575724,-5.782216782,4.61758,182.3196774,33.51848676,16.91885827,65.73399477,4.07758,222.7961441,43.74184261,,,,33.62713355
Driver,Limited Distance Soft,104.8183608,7.481,1.153,-9.68503937,50.912,7.277,4.518,8.053,6.9,139.6058518,1.3319,5.608,5.545,3778.71,21.521,371.201733,35.6644546,78.12702642,184.9251459,51.39765092,0.562828451,4.51676,186.2366021,51.96834476,22.55860217,60.07255617,4.56563,217.1279568,65.61715883,,,,103.3332154
Driver,Limited Distance Soft,101.6463851,,,,52.832,8.635,11.674,6.411,,148.2035165,1.458,9.432,6.185,3315.86,5.573,465.3128176,78.46153371,70.85675127,224.4824633,41.31261062,1.497646719,6.09339,226.4268738,41.8159994,37.96253733,58.95022674,6.17902,245.6337716,46.75032901,,,,52.79156571
Driver,Limited Distance Soft,103.3777738,1.983,5.103,-2.480314961,50.225,6.755,14.235,9.808,4.705,147.8552255,1.4302,11.304,8.65,4609.93,21.975,447.1037457,97.67535239,137.400284,173.6596018,60.43780658,28.44283024,4.48999,219.6340177,83.55321547,43.1589556,58.4047397,6.61053,233.3929605,90.05883428,,,,156.1616581
Driver,Limited Distance Soft,102.8520938,0.71,7.58,-0.905511811,51.143,8.152,12.814,6.164,-1.417,141.6501879,1.3772,9.506,6.559,4682.79,15.257,425.0196522,78.44965053,100.4295884,189.4807859,57.01937072,13.05143238,5.24989,208.5868483,66.2989845,38.40532105,56.69777276,6.12708,224.399103,73.77291273,,,,129.8235792
Driver,Limited Distance Soft,103.2547423,5.269,5.9,-6.57480315,53.054,9.877,2.897,-0.347,-6.247,134.9013511,1.3065,3.527,1.298,2357.03,11.7,255.0752394,10.307997,15.03979676,166.5238067,16.5801726,-5.52817789,3.64182,140.3111323,12.0052863,8.41262686,75.66824587,2.88182,193.6189804,20.47516259,,,,26.50641726
Driver,Limited Distance Soft,99.66222262,1.615,5.27,-2.047244094,49.473,6.651,16.058,9.041,3.772,146.205485,1.467,13.543,8.358,3775.04,11.533,459.526042,109.8867755,112.7576185,210.2776601,65.99012682,12.76939566,6.15969,224.3990762,72.85335442,44.32794679,60.80492104,6.83223,238.6407417,79.49191277,,,,123.6849841
Driver,Limited Distance Soft,103.0780243,-0.479,4.634,0.62992126,52.811,4.27,10.266,2.947,-1.687,148.3762079,1.4395,8.137,3.287,3174.95,10.596,451.625063,63.43505565,52.00668385,222.085453,32.50852896,0.081154711,5.6578,222.207661,32.53515742,32.71634307,60.41179918,5.66273,246.5682232,37.92282858,,,,59.63432558
Driver,Limited Distance Soft,102.5903722,0.588,5.107,-0.748031496,51.283,5.579,15.991,8.053,2.946,146.9653722,1.4326,12.88,7.435,4621.94,16.793,455.5705213,109.2541102,122.6846735,206.9099788,72.86217004,13.46945044,6.11756,221.6958043,81.22348366,44.756705,60.2890614,6.83258,234.6770533,88.18825683,,,,161.5426946
Driver,Limited Distance Soft,101.2571582,3.369,3.734,-4.291338583,53.302,6.249,11.212,-1.78,-5.514,137.2060666,1.355,9.271,-0.391,3234.03,7.253,412.0676286,65.77604019,18.940464,204.4790087,16.39790268,-0.361921761,5.65416,203.9171583,16.30871079,34.92980621,58.98387328,5.6303,225.5685829,19.86375616,,,,53.08632517
Driver,Limited Distance Soft,102.8655154,-0.119,4.474,0.157480315,50.632,4.377,12.282,2.869,-1.605,146.68665,1.426,9.657,3.216,3855.52,10.635,461.5081327,84.26139298,65.21264065,219.7914306,42.86631107,0.612580067,6.35115,220.45511,43.08189963,41.05251853,56.33559667,6.38337,235.7652277,48.14107223,,,,92.65472204
Driver,Limited Distance Soft,103.0355225,0.332,4.185,-0.393700787,52.564,4.439,10.983,1.016,-3.168,143.8607283,1.3962,8.746,1.694,3334.02,6.184,447.6177286,74.2655591,35.34269074,217.2188299,24.76799789,-1.529364351,6.1246,215.2714757,24.32408624,38.29505992,56.96887362,6.0346,233.5360344,28.49477162,,,,53.97134234
Driver,Limited Distance Soft,102.1318003,0.827,6.342,-1.062992126,52.031,6.987,13.635,3.086,-3.256,144.4192913,1.414,11.191,3.724,3617.03,12.32,456.155792,92.31328893,71.15295858,220.6553632,47.26075752,0.858214664,6.47632,221.5775873,47.57904452,41.88817732,57.71365435,6.52059,236.8126238,52.91430784,,,,100.2682472
Driver,Limited Distance Soft,100.3355404,0.169,4.884,-0.196850394,50.666,5.023,15.565,7.816,2.932,143.937679,1.4346,13.41,7.389,3137.11,12.132,462.8315122,100.6521721,96.46653228,213.2930055,54.36356705,13.09074904,5.9524,229.3628917,60.12843759,42.26215477,60.57274879,6.68537,246.3155312,66.10538042,,,,93.49049453
Driver,Limited Distance Soft,101.6530959,1.597,4.312,-2.086614173,51.907,5.564,7.956,-7.207,-11.519,135.248971,1.3305,7.102,-5.621,2404.29,-21.272,293.0220406,22.30847737,-50.21140491,153.8475456,-34.56882405,1.31669789,3.43404,158.9859574,-36.34657004,14.9430683,67.02060177,3.59595,202.3037995,-51.56961988,,,,-63.03569864
Driver,Limited Distance Soft,103.4694882,-0.158,4.929,0.196850394,49.734,4.795,11.844,0.892,-4.038,145.8439961,1.4095,9.453,1.714,3655.16,14.459,446.1722487,77.85273106,53.03730532,214.3420331,34.04457397,1.643920105,5.91057,216.4082048,34.56114492,38.64099785,58.81856319,6.00274,234.6385461,39.1147416,,,,84.46766131
Driver,Limited Distance Soft,86.6432534,-3.315,4.272,4.921259843,45.056,0.958,4.567,0.997,-3.275,125.2158644,1.4452,2.834,1.719,2334.6,-20.081,128.6006912,3.402890355,0.058227474,107.3481433,-3.782898553,-3.133713573,2.17342,78.63968584,-1.470807084,3.920765417,92.75727726,1.50342,138.8803786,-5.271298793,,,,-11.48622886
Driver,Limited Distance Soft,87.41723336,-3.646,2.042,6.102362205,38.95,-2.479,12.183,4.956,2.915,122.3959825,1.4001,9.696,4.487,3074.85,0.621,328.6947416,45.53496115,25.62546551,178.8631088,14.28623072,-4.54620574,4.98038,170.8178547,13.61601186,28.20242491,59.01419613,4.66038,198.0151345,15.87629121,,,,0.759679353
Driver,Limited Distance Soft,87.94515032,-1.614,3.491,2.322834646,46.055,1.935,15.703,1.312,-2.178,117.2756353,1.3335,13.029,1.663,3138.64,-22.139,300.2033334,49.91645955,-22.71187814,161.4266981,-23.38311007,-0.686271593,4.56662,160.2124416,-23.04842213,29.84964047,61.31237118,4.51944,187.0431148,-30.78005021,,,,-82.91950441
Driver,Limited Distance Soft,87.956335,-1.697,5.058,2.125984252,49.103,3.588,19.126,2.716,-2.341,117.9795991,1.3413,15.718,3.123,4017.52,-4.995,323.6645976,74.48208847,7.365915338,171.7225942,0.928570649,-3.178195172,5.59226,167.9197078,1.079852283,40.11622507,56.77602252,5.41226,183.9734077,0.444622566,,,,-24.20930597
Driver,Limited Distance Soft,86.97208304,,,,60.053,10.259,13.249,1.031,,101.1943003,1.1635,10.629,3.008,3272.15,-63.872,141.2945595,15.26352314,0.837565342,51.84246635,-0.239453715,5.003115237,1.22347,83.78399278,-6.545498783,15.96669663,67.42408298,2.15999,125.0409732,-17.01062076,,,,-32.75892269
Driver,Limited Distance Soft,87.40381174,,,,45.595,5.229,2.306,13.507,,116.1730494,1.3292,1.235,11.832,2292.71,-1.437,61.77146291,0.721800949,12.63510874,71.98919421,14.54933816,-2.087373599,1.43161,38.38204858,7.845914211,1.567333293,102.2302345,0.72161,93.32131801,18.88632955,,,,-0.073697599
Driver,Limited Distance Soft,87.851199,0.28,0.478,-0.31496063,48.598,0.725,17.85,10.208,9.729,120.4174123,1.3707,14.387,8.184,4746.04,11.299,330.1534377,71.52127305,71.62396914,171.9957015,48.79851826,-0.728593048,5.48479,171.0595899,48.41626861,37.99584959,56.62000512,5.44149,186.9253347,55.01140048,,,,73.70449034
Driver,Limited Distance Soft,88.08831424,-3.207,1.911,4.803149606,44.567,-1.35,13.037,6.54,4.629,124.4541875,1.4129,9.24,5.43,4878.84,15.647,331.3157189,52.81907835,57.04330622,167.476538,35.6510721,0.289550173,4.97919,167.879772,35.76726,33.20269946,54.59451812,4.99729,186.284259,41.16809632,,,,60.25531651
Driver,Limited Distance Soft,91.79268074,-1.452,0.039,2.047244094,43.598,-1.487,17.718,10.391,10.351,126.2998837,1.3759,13.662,8.081,5796.8,14.143,348.5245342,81.57028415,84.57642182,165.2879729,51.67616197,8.667086558,5.30905,175.6552281,56.59847167,42.03983837,55.56313413,5.82609,187.0284621,61.77896688,,,,97.98304746
Driver,Limited Distance Soft,92.44139227,-0.896,0.409,1.220472441,44.251,-0.51,17.076,6.683,6.274,129.0490784,1.396,13.546,5.393,4794.02,9.258,371.0600335,85.47079569,57.48516727,187.1588375,37.11139354,-0.427186678,6.03765,186.5320571,36.93634273,41.82590338,56.29485474,6.00699,199.8919584,40.81613261,,,,58.76537696
Driver,Limited Distance Soft,92.34967788,-3.326,2.792,5.157480315,43.746,-0.688,14.261,-2.696,-5.489,125.2731299,1.3565,10.555,-1.502,4830.92,13.043,349.1912301,63.35348717,13.7576453,178.9354193,13.32330825,-2.449563349,5.56302,175.5877225,12.70920901,36.72728581,54.08157685,5.40302,191.6606583,15.49175492,,,,51.88574409
Driver,Limited Distance Soft,91.26700072,-1.19,-0.316,1.732283465,47.373,-1.411,7.935,2.145,2.461,126.3063708,1.3839,4.491,1.21,4472.29,15.3,309.0191889,28.53343378,30.4840559,162.9225282,23.77661399,-3.870225432,4.41352,154.4736505,21.48708095,22.49132761,56.50760962,4.07352,182.2170172,28.6891162,,,,54.75598291
Driver,Limited Distance Soft,87.81317108,-0.375,0.659,0.511811024,47.611,0.317,16.509,6.317,5.658,118.1272369,1.3452,14.07,5.46,3020.3,3.446,326.6920005,65.47184691,35.77674457,173.5085182,20.71537885,-1.775628604,5.2153,170.9126847,20.34431251,35.92942949,59.81720765,5.1053,192.6421337,23.32462596,,,,12.3154474
Driver,Limited Distance Soft,93.06997137,-1.957,-1.758,2.834645669,46.576,-3.611,19.365,6.113,7.87,121.125179,1.3014,15.408,4.558,5079.9,19.153,329.2295251,79.98674296,62.58788389,164.8020799,43.23844664,0.516917037,5.61213,165.2460859,43.41860028,43.28026708,54.23849877,5.63537,176.6334794,48.11677227,,,,91.83262665
Driver,Limited Distance Soft,92.09466714,-2.143,-1.648,2.874015748,50.151,-3.438,19.705,2.591,4.239,117.5961883,1.2769,16.077,1.841,4316.26,18.882,317.2360318,75.04420659,43.20761016,165.335107,34.38049367,-3.841910106,5.65729,161.0405024,32.71522971,41.49514332,54.50312291,5.43729,174.4779122,37.93916442,,,,82.89791732
Driver,Limited Distance Soft,92.64942734,-3.115,-4.265,4.488188976,46.789,-7.195,13.045,-13.563,-9.298,121.3251611,1.3095,9.677,-11.567,4691.12,13.067,317.5676902,53.61559927,-43.42731009,167.0862734,-17.85183855,-3.289231284,5.12632,162.2777779,-17.74698267,33.98865261,54.47573976,4.90632,180.4618515,-18.12811184,,,,44.87157361
Driver,Limited Distance Soft,92.85075161,-2.985,0.657,4.566929134,43.918,-2.447,15.347,6.264,5.607,130.5771296,1.4063,11.269,4.971,5529.66,17.14,364.4176543,77.11867914,67.39142724,178.4481788,42.95525022,1.102908971,5.70127,179.5178806,43.34323353,41.93462413,54.25155461,5.75586,191.3122142,47.63960778,,,,84.25475163
Driver,Limited Distance Soft,92.61811024,-6.132,1.497,9.842519685,43.813,-4.932,13.837,-7.683,-9.18,121.9984789,1.3172,10.727,-6.202,4153.75,0.07,344.9592941,57.00643135,-37.37897732,175.5265491,-20.05466813,-0.173363763,5.20816,175.0842125,-19.99963464,34.15395723,54.71996094,5.18816,194.2655906,-22.55188859,,,,-3.273994404
Driver,Limited Distance Soft,94.37186829,-6.306,3.193,8.976377953,42.588,-3.712,16.274,7.256,4.063,129.9653275,1.3772,11.414,6.346,6368.69,19.446,355.5043038,72.98896182,81.39732395,172.8634425,52.69232682,2.561498928,5.51455,175.324208,53.93007305,44.61347731,56.0536842,5.64345,184.6790851,58.58670109,,,,105.4806658
Driver,Limited Distance Soft,88.21581961,-0.41,3.538,0.551181102,47.067,3.157,12.505,0.494,-3.045,123.2473604,1.3971,10.666,0.939,2313.76,-20.367,299.2960161,36.10189509,-17.74430641,172.2466416,-20.98522457,-3.947359718,4.28582,163.2508773,-18.62095572,22.259453,67.89434101,3.98582,201.812825,-28.39107535,,,,-63.82900431
Driver,Limited Distance Soft,93.7746063,-2.825,0.816,4.212598425,44.803,-2.032,13.42,-1.044,-1.86,133.9030064,1.4279,9.962,-0.637,4626.94,6.746,391.8270051,71.63476403,6.860113303,197.3193605,5.203550281,-2.844189539,5.99034,193.7555158,5.02485628,38.25809424,54.75010032,5.82034,209.2364376,5.872105438,,,,21.53370516
Driver,Premium,87.2226199,,,,55.566,0.749,2.458,-12.314,,116.355136,1.334,2.4,-10.494,2102.61,-5.757,142.4404204,3.723644777,-27.39718011,109.3545303,-22.43821697,-3.25016932,2.3924,82.66061605,-16.51493905,4.453191563,84.76888101,1.7124,142.0448001,-29.34089936,,,,-4.461175657
Driver,Premium,91.61596278,0.438,0.227,-0.62992126,51.02,0.581,-0.665,-13.564,-13.791,121.4372316,1.3255,-0.543,-12.034,1850.74,-8.057,,,,0,0,0,0,0,0,,,0,0,0,,,,
Driver,Premium,91.78149606,0.733,0.434,-0.984251969,52.193,1.003,11.461,-5.354,-5.788,127.0807981,1.3846,9.125,-4.067,3353.29,13.961,317.2061199,40.89006016,-3.376255559,178.8347057,4.604277812,-4.431102761,4.54542,169.6711549,3.655265276,24.50732892,67.27104795,4.23542,204.6593601,7.216957212,,,,47.03053879
Driver,Premium,93.50393701,,,,54.083,2.062,18.86,-26.819,,81.96604331,0.8766,12.782,-16.511,9401.01,2.083,50.24613671,5.716052332,-14.11669371,37.19139729,-10.51424511,-1.536305126,1.09716,32.14323541,-9.073326511,14.37854918,64.26452054,0.927159,61.48090151,-17.33682068,,,,0.193198518
Driver,Premium,92.47494631,-1.805,-1.244,2.244094488,54.425,-2.536,17.457,4.444,5.689,120.3673049,1.3016,14.575,3.547,3594.11,13.16,328.349992,64.46389605,41.67210903,182.4881083,31.8790538,-2.483687304,5.08449,178.6332255,30.79233584,32.24976227,67.23063881,4.94449,206.4227678,38.61895862,,,,59.54167899
Driver,Limited Distance Soft,92.7635111,-0.993,-1.125,1.417322835,50.742,-1.937,14.943,-2.804,-1.679,129.6096546,1.3972,11.112,-2.388,4956.87,25.476,341.9053085,60.26334664,30.42183154,167.8333436,25.38507409,7.632619098,4.50895,181.60246,29.80694667,31.10275896,61.53269504,5.03974,205.0741334,37.24872068,,,,111.7354912
Driver,Limited Distance Soft,91.90900143,-2.35,-3.156,3.11023622,52.915,-4.934,15.72,-2.064,1.092,126.2352362,1.3735,13.119,-2.228,3266,4.749,359.9052229,65.30450526,-1.303266872,170.5620798,3.528473809,11.58534115,4.53488,192.7290327,5.793233191,32.18073357,60.61017556,5.39549,217.1899763,8.42105564,,,,39.83408465
Driver,Limited Distance Soft,91.19765569,-1.117,-2.683,1.57480315,53.29,-3.516,11.467,-7.371,-4.687,130.1753758,1.4274,8.806,-6.359,3671.93,14.559,336.6453817,40.35545665,-12.98127293,178.640738,1.614262122,0.297555226,4.36068,179.3028593,1.69758408,23.38103421,65.82355107,4.38322,213.5670733,6.049744525,,,,64.63630752
Driver,Limited Distance Soft,91.89781675,-0.928,-4.136,1.299212598,53.081,-4.833,13.793,-3.703,0.433,132.9679671,1.4469,10.933,-3.789,3778.13,19.278,373.2778895,62.48921831,10.39320115,201.9616821,16.01859625,-3.383975474,5.33833,196.4810229,14.91449623,31.02538643,66.30262393,5.13833,224.8744562,20.58561387,,,,83.48507869
Driver,Limited Distance Soft,90.3722262,1.78,0.329,-2.283464567,57.503,1.464,6.111,-7.227,-7.557,127.8395669,1.4146,5.083,-5.413,2638.63,0.766,256.1274351,16.55101202,-23.03669755,163.5050456,-13.53181191,-6.053646162,3.71595,141.6215515,-11.97564599,12.31293149,74.28355787,3.07595,192.1017949,-15.61799623,,,,4.16898959
Driver,Limited Distance Soft,92.20651396,,,,51.694,-1.467,8.294,-3.968,,126.6410165,1.3734,5.331,-5.21,4035.18,22.428,296.6004219,27.10544255,0.739634896,163.2477536,8.417392587,-3.459486568,4.06981,154.3056631,6.950144423,19.36388566,65.96287746,3.76981,191.3001346,12.68437785,,,,62.75745204
Driver,Limited Distance Soft,92.97602004,5.909,-3.088,-7.362204724,56.812,0.794,7.793,-9.233,-6.145,126.4184413,1.3597,7.055,-6.789,3180.36,10.058,303.2349163,32.30091624,-22.38071614,173.7017971,-7.744598157,-4.579961324,4.30054,162.6507587,-8.029563197,20.62834771,68.17646255,3.94054,201.5446017,-7.328646006,,,,33.69234706
Driver,Limited Distance Soft,95.96680387,-1.527,-1.207,1.968503937,53.206,-2.349,13.874,5.098,6.305,130.6795812,1.3617,11.569,4.121,3236.27,12.718,374.6199921,63.54082778,55.46544205,191.5428976,37.96109452,3.445050925,5.00792,197.3207766,39.72805721,30.55271697,65.05330717,5.21819,226.3088685,48.71038339,,,,77.20696167
Driver,Limited Distance Soft,91.21107731,0.43,-0.034,-0.590551181,55.653,0.26,8.648,-8.696,-8.662,132.1476825,1.4488,7.594,-7.564,2018.77,-21.651,263.5981092,19.90448484,-49.46763292,151.2965017,-34.60267179,0.015063176,3.18718,151.0004866,-34.51261936,12.66960908,76.70003342,3.17906,203.9814955,-50.73649028,,,,-44.5851372
Driver,Limited Distance Soft,96.73630995,-0.869,1.803,1.062992126,54.704,1.188,24.323,-8.672,-10.475,107.115918,1.1073,20.95,-7.109,3900.25,-11.82,283.2911083,70.78738359,-48.13599974,141.8175401,-28.99364676,9.790554436,4.44433,156.4350095,-32.8821531,37.25846477,59.48782479,5.06854,175.4109357,-37.87936243,,,,-41.10572861
Driver,Limited Distance Soft,91.96492484,3.106,-0.488,-3.937007874,59.153,1.369,9.158,-6.053,-5.564,130.1684413,1.4154,7.549,-4.554,2828.3,15.749,322.5388114,32.94985679,-3.381401626,180.1536841,7.038759115,-3.845115681,4.3577,170.6988723,5.565599554,20.63058295,68.09573389,4.0477,209.961264,11.41155918,,,,57.28223952
Driver,Limited Distance Soft,90.7726378,,,,53.363,-0.313,7.636,-3.22,,131.0907301,1.4442,5.529,-3.959,2904.24,19.055,302.0015226,22.18406446,0.733191043,173.3820077,9.463289359,-4.861099034,4.06459,158.9831515,7.025092327,15.92746667,68.8218055,3.60459,202.268255,13.87517468,,,,53.92265814
Driver,Limited Distance Soft,92.40112742,1.028,-0.837,-1.299212598,55.965,-0.142,11.251,-2.099,-1.262,134.5280064,1.4559,9.563,-1.886,2271.47,3.967,364.6790262,43.99029666,-3.714164317,168.9522863,0.258076493,9.196128573,3.76814,195.9720685,1.516005207,23.42353305,66.78844659,4.63393,233.3216128,3.428322392,,,,23.89386299
Driver,Limited Distance Soft,94.88860057,1.938,1.92,-2.362204724,57.719,3.145,12.155,-6.563,-8.483,132.7769327,1.3993,10.755,-5.365,2409.6,-7.236,362.7122794,53.16900533,-46.13352817,191.964295,-28.81148568,0.087239114,4.75649,191.8574377,-28.79180397,27.83011748,67.03601706,4.7528,225.132387,-35.22327751,,,,-32.79036829
Driver,Limited Distance Soft,95.58205082,-2.206,-1.32,2.716535433,53.976,-2.925,17.578,4.946,6.266,123.9403633,1.2967,14.602,3.951,3846.22,19.925,343.8412424,71.09152922,55.0467188,165.0615453,33.28183975,11.36269315,4.6191,184.0248981,38.84808787,34.92948887,61.21053129,5.37843,205.7186824,45.11232833,,,,79.08476416
Driver,Limited Distance Soft,98.37374732,0.952,0.467,-1.220472441,55.474,1.122,11.557,-6.059,-6.526,137.773801,1.4005,10.369,-5.309,1912.76,-13.583,334.8320488,38.10999267,-46.75730202,165.5823772,-27.35708724,7.095324755,3.42891,190.0639478,-33.07989799,19.43203555,74.05398826,4.12121,236.3658124,-44.23147389,,,,-46.86105693
Driver,Limited Distance Soft,91.7591267,0.027,-0.477,-0.039370079,50.449,-0.455,13.67,-3.102,-2.625,129.9698014,1.4164,10.328,-2.442,4391.32,10.07,371.90182,66.83248474,0.396314238,156.6608408,1.632944924,16.14954318,4.34386,184.6732404,2.890562452,37.70477351,54.21180254,5.63156,200.5839536,3.581327484,,,,32.26661365
Driver,Limited Distance Soft,92.93351825,0.92,0.25,-1.141732283,51.385,0.985,12.984,-0.441,-0.691,130.5212062,1.4045,9.544,-0.24,4464.17,11.664,366.1716391,64.9715198,26.18108298,145.7287461,12.87231302,18.68262119,3.88429,184.1159384,19.05462857,36.71671637,54.91753092,5.56392,201.0955814,21.69376603,,,,59.46462272
Driver,Limited Distance Soft,91.6293844,0.162,-0.007,-0.196850394,50.962,0.125,13.338,0.438,0.444,130.7442287,1.4269,10.262,0.332,3995.7,9.034,378.9414133,66.24085776,21.74224129,151.8428188,10.54738283,18.66920842,4.00661,189.2627228,15.13441093,36.82649043,55.58272217,5.64101,206.9820564,17.25029387,,,,42.12298011
Driver,Limited Distance Soft,91.97610952,0.708,0.125,-0.905511811,50.864,0.701,13.908,-0.25,-0.375,132.4673407,1.4402,10.835,-0.161,4042.2,11.761,380.0400912,72.71430909,20.32611665,140.1458635,8.331634385,23.20336026,3.50394,193.8342333,13.64518062,36.86136955,58.70220827,5.69494,212.6132617,15.43019499,,,,42.56533533
